date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rating,away_rating,long,lat
2013-09-06,Finland,Spain,0.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,1649,2148,60.1674881,24.9427473
2013-09-06,Georgia,France,0.0,0.0,FIFA World Cup qualification,Tbilisi,Georgia,False,1521,1873,41.6934591,44.8014495
2013-09-06,Germany,Austria,3.0,0.0,FIFA World Cup qualification,Munich,Germany,False,2071,1612,48.1371079,11.5753822
2013-09-06,Ghana,Zambia,2.0,1.0,FIFA World Cup qualification,Kumasi,Ghana,False,1674,1547,6.6985605,-1.6233086
2013-09-06,Macedonia,Wales,2.0,1.0,FIFA World Cup qualification,Skopje,North Macedonia,False,1530,1607,41.9960924,21.4316495
2013-09-06,Malta,Denmark,1.0,2.0,FIFA World Cup qualification,Attard,Malta,False,1237,1788,35.8909172,14.4430093
2013-09-06,Mexico,Honduras,1.0,2.0,FIFA World Cup qualification,Mexico City,Mexico,False,1872,1667,19.4326296,-99.1331785
2013-09-06,Northern Ireland,Portugal,2.0,4.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,1419,1886,54.596391,-5.9301829
2013-09-06,Peru,Uruguay,1.0,2.0,FIFA World Cup qualification,Lima,Peru,False,1756,1814,-12.0621065,-77.0365256
2013-09-06,Poland,Montenegro,1.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,1660,1700,52.2337172,21.071432235636493
2013-09-06,Scotland,Belgium,0.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,False,1613,1829,55.8609825,-4.2488787
2013-09-06,Serbia,Croatia,1.0,1.0,FIFA World Cup qualification,Belgrade,Serbia,False,1702,1912,44.8178131,20.4568974
2013-09-06,Switzerland,Iceland,4.0,4.0,FIFA World Cup qualification,Berne,Switzerland,False,1820,1513,46.9482713,7.4514512
2013-09-07,Ivory Coast,Morocco,1.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,1811,1511,5.320357,-4.016107
2013-09-07,Senegal,Uganda,1.0,0.0,FIFA World Cup qualification,Marrakech,Morocco,True,1519,1508,31.6258257,-7.9891608
2013-09-07,Tunisia,Cape Verde,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,1588,1443,36.767891,10.2724617
2013-09-08,Cameroon,Libya,1.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,1580,1555,3.8689867,11.5213344
2013-09-09,Saudi Arabia,Trinidad and Tobago,1.0,3.0,OSN Cup,Riyadh,Saudi Arabia,False,1514,1422,24.638916,46.7160104
2013-09-10,Andorra,Netherlands,0.0,2.0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,988,2004,42.46671695,1.4963449774456519
2013-09-10,Armenia,Denmark,0.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,False,1500,1788,40.1776245,44.5126174
2013-09-10,Belarus,France,2.0,4.0,FIFA World Cup qualification,Homel,Belarus,False,1603,1873,52.4238936,31.0131698
2013-09-10,Bolivia,Ecuador,1.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False,1632,1874,-16.4955455,-68.1336229
2013-09-10,Faroe Islands,Germany,0.0,3.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,1206,2071,62.012,-6.768
2013-09-10,Jamaica,Costa Rica,1.0,1.0,FIFA World Cup qualification,Kingston,Jamaica,False,1563,1700,17.9712148,-76.7928128
2013-09-10,Norway,Switzerland,0.0,2.0,FIFA World Cup qualification,Oslo,Norway,False,1711,1820,59.9133301,10.7389701
2013-09-10,Paraguay,Argentina,2.0,5.0,FIFA World Cup qualification,Asunción,Paraguay,False,1721,2016,-25.2800459,-57.6343814
2013-09-10,San Marino,Poland,1.0,5.0,FIFA World Cup qualification,Serravalle,San Marino,False,882,1660,43.9699026,12.4802946
2013-09-10,Ukraine,England,0.0,0.0,FIFA World Cup qualification,Kyiv,Ukraine,False,1768,1946,50.4500336,30.5241361
2013-09-10,Uruguay,Colombia,2.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1814,1886,-34.9058916,-56.1913095
2013-09-10,United States,Mexico,2.0,0.0,FIFA World Cup qualification,Columbus,United States,False,1750,1872,39.9622601,-83.0007065
2013-09-10,Wales,Serbia,0.0,3.0,FIFA World Cup qualification,Cardiff,Wales,False,1607,1702,51.4816546,-3.1791934
2013-10-11,Albania,Switzerland,1.0,2.0,FIFA World Cup qualification,Tirana,Albania,False,1541,1820,41.3305141,19.825562857582966
2013-10-11,Argentina,Peru,3.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2016,1756,-34.6075682,-58.4370894
2013-10-11,Croatia,Belgium,1.0,2.0,FIFA World Cup qualification,Zagreb,Croatia,False,1912,1829,45.84264135,15.962231476593626
2013-10-11,Denmark,Italy,2.0,2.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1788,1922,55.6867243,12.5700724
2013-10-11,Ecuador,Uruguay,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1874,1814,-0.2201641,-78.5123274
2013-10-11,England,Montenegro,4.0,1.0,FIFA World Cup qualification,London,England,False,1946,1700,51.5073219,-0.1276474
2013-10-11,Germany,Ireland,3.0,0.0,FIFA World Cup qualification,Cologne,Germany,False,2071,1747,50.938361,6.959974
2013-10-11,Honduras,Costa Rica,1.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1667,1700,15.5062156,-88.0248937
2013-10-11,Mexico,Panama,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1872,1701,19.4326296,-99.1331785
2013-10-11,Netherlands,Hungary,8.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,2004,1693,52.3727598,4.8936041
2013-10-11,Portugal,Israel,1.0,1.0,FIFA World Cup qualification,Lisbon,Portugal,False,1886,1656,38.7077507,-9.1365919
2013-10-11,Spain,Belarus,2.0,1.0,FIFA World Cup qualification,Palma de Mallorca,Spain,False,2148,1603,39.58130105,2.709183392285786
2013-10-11,Ukraine,Poland,1.0,0.0,FIFA World Cup qualification,Kharkiv,Ukraine,False,1768,1660,49.9923181,36.2310146
2013-10-11,United States,Jamaica,2.0,0.0,FIFA World Cup qualification,Kansas City,United States,False,1750,1563,39.100105,-94.5781416
2013-10-11,Wales,Macedonia,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,1607,1530,51.4816546,-3.1791934
2013-10-12,Ivory Coast,Senegal,3.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,1811,1519,5.320357,-4.016107
2013-10-13,Qatar,Yemen,6.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False,1481,1201,25.2856329,51.5264162
2013-10-13,Tunisia,Cameroon,0.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,1588,1580,36.767891,10.2724617
2013-10-15,Belgium,Wales,1.0,1.0,FIFA World Cup qualification,Brussels,Belgium,False,1829,1607,50.8465573,4.351697
2013-10-15,Chile,Ecuador,2.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,1825,1874,9.8694792,-83.7980749
2013-10-15,Costa Rica,Mexico,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1700,1872,9.9325427,-84.0795782
2013-10-15,Denmark,Malta,6.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1788,1237,55.6867243,12.5700724
2013-10-15,England,Poland,2.0,0.0,FIFA World Cup qualification,London,England,False,1946,1660,51.5073219,-0.1276474
2013-10-15,France,Finland,3.0,0.0,FIFA World Cup qualification,Saint-Denis,France,False,1873,1649,48.935773,2.3580232
2013-10-15,Ghana,Egypt,6.0,1.0,FIFA World Cup qualification,Kumasi,Ghana,False,1674,1659,6.6985605,-1.6233086
2013-10-15,Iran,Thailand,2.0,1.0,AFC Asian Cup qualification,Tehran,Iran,False,1645,1319,35.6892523,51.3896004
2013-10-15,Iraq,Saudi Arabia,0.0,2.0,AFC Asian Cup qualification,Amman,Jordan,True,1577,1514,31.9515694,35.9239625
2013-10-15,Panama,United States,2.0,3.0,FIFA World Cup qualification,Panama City,Panama,False,1701,1750,30.1600827,-85.6545729
2013-10-15,Portugal,Luxembourg,3.0,0.0,FIFA World Cup qualification,Coimbra,Portugal,False,1886,1160,40.2111931,-8.4294632
2013-10-15,Scotland,Croatia,2.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,1613,1912,55.8609825,-4.2488787
2013-10-15,Serbia,Macedonia,5.0,1.0,FIFA World Cup qualification,Jagodina,Serbia,False,1702,1530,43.9794256,21.2607688
2013-10-15,Spain,Georgia,2.0,0.0,FIFA World Cup qualification,Albacete,Spain,False,2148,1521,38.9950921,-1.8559154
2013-10-15,Sweden,Germany,3.0,5.0,FIFA World Cup qualification,Solna,Sweden,False,1878,2071,59.361367,18.0013693
2013-10-15,Switzerland,Slovenia,1.0,0.0,FIFA World Cup qualification,Berne,Switzerland,False,1820,1575,46.9482713,7.4514512
2013-10-15,Turkey,Netherlands,0.0,2.0,FIFA World Cup qualification,Istanbul,Turkey,False,1657,2004,41.0091982,28.9662187
2013-10-15,Uruguay,Argentina,3.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1814,2016,-34.9058916,-56.1913095
2013-11-13,Jordan,Uruguay,0.0,5.0,FIFA World Cup qualification,Amman,Jordan,False,1550,1814,31.9515694,35.9239625
2013-11-15,Iceland,Croatia,0.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False,1513,1912,64.145981,-21.9422367
2013-11-15,Portugal,Sweden,1.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,1886,1878,38.7077507,-9.1365919
2013-11-15,Saudi Arabia,Iraq,2.0,1.0,AFC Asian Cup qualification,Dammam,Saudi Arabia,False,1514,1577,26.4367824,50.1039991
2013-11-15,Thailand,Iran,0.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,False,1319,1645,13.7524938,100.4935089
2013-11-15,Ukraine,France,2.0,0.0,FIFA World Cup qualification,Kyiv,Ukraine,False,1768,1873,50.4500336,30.5241361
2013-11-15,Yemen,Qatar,1.0,4.0,AFC Asian Cup qualification,Al Ain,United Arab Emirates,True,1201,1481,24.2248697,55.7452211
2013-11-16,Senegal,Ivory Coast,1.0,1.0,FIFA World Cup qualification,Casablanca,Morocco,True,1519,1811,33.5950627,-7.6187768
2013-11-17,Cameroon,Tunisia,4.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,1580,1588,3.8689867,11.5213344
2013-11-19,China,Saudi Arabia,0.0,0.0,AFC Asian Cup qualification,Xi'an,China PR,False,1609,1514,34.3430507,108.9350839
2013-11-19,Croatia,Iceland,2.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False,1912,1513,45.84264135,15.962231476593626
2013-11-19,Egypt,Ghana,2.0,1.0,FIFA World Cup qualification,Cairo,Egypt,False,1659,1674,30.0443879,31.2357257
2013-11-19,France,Ukraine,3.0,0.0,FIFA World Cup qualification,Saint-Denis,France,False,1873,1768,48.935773,2.3580232
2013-11-19,Lebanon,Iran,1.0,4.0,AFC Asian Cup qualification,Beirut,Lebanon,False,1343,1645,33.8959203,35.47843
2013-11-19,Malaysia,Qatar,0.0,1.0,AFC Asian Cup qualification,Shah Alam,Malaysia,False,1178,1481,3.0733644,101.5195149
2013-11-19,Sweden,Portugal,2.0,3.0,FIFA World Cup qualification,Solna,Sweden,False,1878,1886,59.361367,18.0013693
2013-11-20,New Zealand,Mexico,2.0,4.0,FIFA World Cup qualification,Wellington,New Zealand,False,1590,1872,-41.2887953,174.7772114
2013-11-20,Uruguay,Jordan,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1814,1550,-34.9058916,-56.1913095
2013-12-25,Qatar,Palestine,1.0,0.0,WAFF Championship,Doha,Qatar,False,1481,1291,25.2856329,51.5264162
2013-12-28,Palestine,Saudi Arabia,0.0,0.0,WAFF Championship,Doha,Qatar,True,1291,1514,25.2856329,51.5264162
2013-12-31,Qatar,Saudi Arabia,4.0,1.0,WAFF Championship,Doha,Qatar,False,1481,1514,25.2856329,51.5264162
2014-01-04,Qatar,Kuwait,3.0,0.0,WAFF Championship,Doha,Qatar,False,1547,1505,25.2856329,51.5264162
2014-01-07,Qatar,Jordan,2.0,0.0,WAFF Championship,Doha,Qatar,False,1547,1603,25.2856329,51.5264162
2014-01-12,Zimbabwe,Morocco,0.0,0.0,African Nations Championship,Cape Town,South Africa,True,1360,1519,-33.928992,18.417396
2014-01-13,Ghana,Congo,1.0,0.0,African Nations Championship,Bloemfontein,South Africa,True,1691,1450,-29.116395,26.215496
2014-01-16,Burkina Faso,Morocco,1.0,1.0,African Nations Championship,Cape Town,South Africa,True,1537,1519,-33.928992,18.417396
2014-01-17,Ghana,Libya,1.0,1.0,African Nations Championship,Bloemfontein,South Africa,True,1691,1494,-29.116395,26.215496
2014-01-20,Morocco,Uganda,3.0,1.0,African Nations Championship,Cape Town,South Africa,True,1519,1479,-33.928992,18.417396
2014-01-21,Ethiopia,Ghana,0.0,1.0,African Nations Championship,Bloemfontein,South Africa,True,1384,1691,-29.116395,26.215496
2014-01-25,Morocco,Nigeria,3.0,4.0,African Nations Championship,Cape Town,South Africa,True,1519,1730,-33.928992,18.417396
2014-01-26,Ghana,Dem. Rep. of Congo,1.0,0.0,African Nations Championship,Bloemfontein,South Africa,True,1691,1450,-29.116395,26.215496
2014-01-29,Nigeria,Ghana,0.0,0.0,African Nations Championship,Bloemfontein,South Africa,True,1730,1691,-29.116395,26.215496
2014-02-01,Libya,Ghana,0.0,0.0,African Nations Championship,Cape Town,South Africa,True,1494,1691,-33.928992,18.417396
2014-03-03,Iran,Kuwait,3.0,2.0,AFC Asian Cup qualification,Karaj,Iran,False,1706,1505,35.8224892,50.9904681
2014-03-05,Qatar,Bahrain,0.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False,1547,1468,25.2856329,51.5264162
2014-03-05,Saudi Arabia,Indonesia,1.0,0.0,AFC Asian Cup qualification,Dammam,Saudi Arabia,False,1454,1222,26.4367824,50.1039991
2014-06-12,Brazil,Croatia,3.0,1.0,FIFA World Cup,São Paulo,Brazil,False,2135,1812,-23.5506507,-46.6333824
2014-06-13,Chile,Australia,3.0,1.0,FIFA World Cup,Cuiabá,Brazil,True,1919,1716,-15.5986686,-56.0991301
2014-06-13,Mexico,Cameroon,1.0,0.0,FIFA World Cup,Natal,Brazil,True,1833,1605,-5.805398,-35.2080905
2014-06-13,Spain,Netherlands,1.0,5.0,FIFA World Cup,Salvador,Brazil,True,2108,1984,13.8000382,-88.9140683
2014-06-14,England,Italy,1.0,2.0,FIFA World Cup,Manaus,Brazil,True,1941,1898,-3.1316333,-59.9825041
2014-06-14,Ivory Coast,Japan,2.0,1.0,FIFA World Cup,Recife,Brazil,True,1772,1769,-8.0584933,-34.8848193
2014-06-14,Uruguay,Costa Rica,1.0,3.0,FIFA World Cup,Fortaleza,Brazil,True,1916,1725,-3.7304512,-38.5217989
2014-06-15,Argentina,Bosnia and Herzegovina,2.0,1.0,FIFA World Cup,Rio de Janeiro,Brazil,True,2016,1775,-22.9110137,-43.2093727
2014-06-15,France,Honduras,3.0,0.0,FIFA World Cup,Porto Alegre,Brazil,True,1894,1663,-30.0324999,-51.2303767
2014-06-15,Switzerland,Ecuador,2.0,1.0,FIFA World Cup,Brasília,Brazil,True,1850,1834,-10.3333333,-53.2
2014-06-16,Germany,Portugal,4.0,0.0,FIFA World Cup,Salvador,Brazil,True,2072,1927,13.8000382,-88.9140683
2014-06-16,Ghana,United States,1.0,2.0,FIFA World Cup,Natal,Brazil,True,1691,1853,-5.805398,-35.2080905
2014-06-16,Iran,Nigeria,0.0,0.0,FIFA World Cup,Curitiba,Brazil,True,1706,1730,-25.4295963,-49.2712724
2014-06-17,Belgium,Algeria,2.0,1.0,FIFA World Cup,Belo Horizonte,Brazil,True,1850,1616,-19.9227318,-43.9450948
2014-06-17,Brazil,Mexico,0.0,0.0,FIFA World Cup,Fortaleza,Brazil,False,2135,1833,-3.7304512,-38.5217989
2014-06-17,Russia,South Korea,1.0,1.0,FIFA World Cup,Cuiabá,Brazil,True,1847,1686,-15.5986686,-56.0991301
2014-06-18,Australia,Netherlands,2.0,3.0,FIFA World Cup,Curitiba,Brazil,True,1716,1984,-25.4295963,-49.2712724
2014-06-18,Cameroon,Croatia,0.0,4.0,FIFA World Cup,Manaus,Brazil,True,1605,1812,-3.1316333,-59.9825041
2014-06-18,Spain,Chile,0.0,2.0,FIFA World Cup,Rio de Janeiro,Brazil,True,2108,1919,-22.9110137,-43.2093727
2014-06-19,Japan,Greece,0.0,0.0,FIFA World Cup,Natal,Brazil,True,1769,1821,-5.805398,-35.2080905
2014-06-19,Uruguay,England,2.0,1.0,FIFA World Cup,São Paulo,Brazil,True,1916,1941,-23.5506507,-46.6333824
2014-06-20,Honduras,Ecuador,1.0,2.0,FIFA World Cup,Curitiba,Brazil,True,1663,1834,-25.4295963,-49.2712724
2014-06-20,Italy,Costa Rica,0.0,1.0,FIFA World Cup,Recife,Brazil,True,1898,1725,-8.0584933,-34.8848193
2014-06-20,Switzerland,France,2.0,5.0,FIFA World Cup,Salvador,Brazil,True,1850,1894,13.8000382,-88.9140683
2014-06-21,Argentina,Iran,1.0,0.0,FIFA World Cup,Belo Horizonte,Brazil,True,2016,1706,-19.9227318,-43.9450948
2014-06-21,Germany,Ghana,2.0,2.0,FIFA World Cup,Fortaleza,Brazil,True,2072,1691,-3.7304512,-38.5217989
2014-06-22,Belgium,Russia,1.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,True,1850,1847,-22.9110137,-43.2093727
2014-06-22,South Korea,Algeria,2.0,4.0,FIFA World Cup,Porto Alegre,Brazil,True,1686,1616,-30.0324999,-51.2303767
2014-06-22,United States,Portugal,2.0,2.0,FIFA World Cup,Manaus,Brazil,True,1853,1927,-3.1316333,-59.9825041
2014-06-23,Australia,Spain,0.0,3.0,FIFA World Cup,Curitiba,Brazil,True,1716,2108,-25.4295963,-49.2712724
2014-06-23,Brazil,Cameroon,4.0,1.0,FIFA World Cup,Brasília,Brazil,False,2135,1605,-10.3333333,-53.2
2014-06-23,Croatia,Mexico,1.0,3.0,FIFA World Cup,Recife,Brazil,True,1812,1833,-8.0584933,-34.8848193
2014-06-23,Netherlands,Chile,2.0,0.0,FIFA World Cup,São Paulo,Brazil,True,1984,1919,-23.5506507,-46.6333824
2014-06-24,Costa Rica,England,0.0,0.0,FIFA World Cup,Belo Horizonte,Brazil,True,1725,1941,-19.9227318,-43.9450948
2014-06-24,Italy,Uruguay,0.0,1.0,FIFA World Cup,Natal,Brazil,True,1898,1916,-5.805398,-35.2080905
2014-06-24,Japan,Colombia,1.0,4.0,FIFA World Cup,Cuiabá,Brazil,True,1769,1917,-15.5986686,-56.0991301
2014-06-25,Bosnia and Herzegovina,Iran,3.0,1.0,FIFA World Cup,Salvador,Brazil,True,1775,1706,13.8000382,-88.9140683
2014-06-25,Ecuador,France,0.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,True,1834,1894,-22.9110137,-43.2093727
2014-06-25,Honduras,Switzerland,0.0,3.0,FIFA World Cup,Manaus,Brazil,True,1663,1850,-3.1316333,-59.9825041
2014-06-25,Nigeria,Argentina,2.0,3.0,FIFA World Cup,Porto Alegre,Brazil,True,1730,2016,-30.0324999,-51.2303767
2014-06-26,South Korea,Belgium,0.0,1.0,FIFA World Cup,São Paulo,Brazil,True,1686,1850,-23.5506507,-46.6333824
2014-06-26,Portugal,Ghana,2.0,1.0,FIFA World Cup,Brasília,Brazil,True,1927,1691,-10.3333333,-53.2
2014-06-26,United States,Germany,0.0,1.0,FIFA World Cup,Recife,Brazil,True,1853,2072,-8.0584933,-34.8848193
2014-06-28,Brazil,Chile,1.0,1.0,FIFA World Cup,Belo Horizonte,Brazil,False,2135,1919,-19.9227318,-43.9450948
2014-06-28,Colombia,Uruguay,2.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,True,1917,1916,-22.9110137,-43.2093727
2014-06-29,Costa Rica,Greece,1.0,1.0,FIFA World Cup,Recife,Brazil,True,1725,1821,-8.0584933,-34.8848193
2014-06-29,Netherlands,Mexico,2.0,1.0,FIFA World Cup,Fortaleza,Brazil,True,1984,1833,-3.7304512,-38.5217989
2014-06-30,France,Nigeria,2.0,0.0,FIFA World Cup,Brasília,Brazil,True,1894,1730,-10.3333333,-53.2
2014-06-30,Germany,Algeria,2.0,1.0,FIFA World Cup,Porto Alegre,Brazil,True,2072,1616,-30.0324999,-51.2303767
2014-07-01,Argentina,Switzerland,1.0,0.0,FIFA World Cup,São Paulo,Brazil,True,2016,1850,-23.5506507,-46.6333824
2014-07-01,Belgium,United States,2.0,1.0,FIFA World Cup,Salvador,Brazil,True,1850,1853,13.8000382,-88.9140683
2014-07-04,Brazil,Colombia,2.0,1.0,FIFA World Cup,Fortaleza,Brazil,False,2135,1917,-3.7304512,-38.5217989
2014-07-04,France,Germany,0.0,1.0,FIFA World Cup,Rio de Janeiro,Brazil,True,1894,2072,-22.9110137,-43.2093727
2014-07-05,Argentina,Belgium,1.0,0.0,FIFA World Cup,Brasília,Brazil,True,2016,1850,-10.3333333,-53.2
2014-07-05,Netherlands,Costa Rica,0.0,0.0,FIFA World Cup,Salvador,Brazil,True,1984,1725,13.8000382,-88.9140683
2014-07-08,Brazil,Germany,1.0,7.0,FIFA World Cup,Belo Horizonte,Brazil,False,2135,2072,-19.9227318,-43.9450948
2014-07-09,Netherlands,Argentina,0.0,0.0,FIFA World Cup,São Paulo,Brazil,True,1984,2016,-23.5506507,-46.6333824
2014-07-12,Brazil,Netherlands,0.0,3.0,FIFA World Cup,Brasília,Brazil,False,2135,1984,-10.3333333,-53.2
2014-07-13,Germany,Argentina,1.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,True,2072,2016,-22.9110137,-43.2093727
2014-09-03,Costa Rica,Nicaragua,3.0,0.0,UNCAF Cup,Washington,United States,True,1725,1118,38.8950368,-77.0365427
2014-09-05,Japan,Uruguay,0.0,2.0,Kirin Challenge Cup,Sapporo,Japan,False,1769,1916,43.061936,141.3542924
2014-09-05,Senegal,Egypt,2.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,1587,1711,14.693425,-17.447938
2014-09-06,Dem. Rep. of Congo,Cameroon,0.0,2.0,African Cup of Nations qualification,Lubumbashi,DR Congo,False,1450,1605,-11.6642316,27.4826264
2014-09-06,Ghana,Uganda,1.0,1.0,African Cup of Nations qualification,Kumasi,Ghana,False,1691,1479,6.6985605,-1.6233086
2014-09-06,Tunisia,Botswana,2.0,1.0,African Cup of Nations qualification,Monastir,Tunisia,False,1531,1301,39.38474,9.044841
2014-09-07,Costa Rica,Panama,2.0,2.0,UNCAF Cup,Dallas,United States,True,1725,1702,32.7762719,-96.7968559
2014-09-07,Denmark,Armenia,2.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,1754,1575,55.6867243,12.5700724
2014-09-07,Germany,Scotland,2.0,1.0,UEFA Euro qualification,Dortmund,Germany,False,2072,1711,51.5142273,7.4652789
2014-09-07,Gibraltar,Poland,0.0,7.0,UEFA Euro qualification,Faro,Portugal,True,1134,1644,37.0162727,-7.9351771
2014-09-07,Portugal,Albania,0.0,1.0,UEFA Euro qualification,Aveiro,Portugal,False,1927,1515,40.640496,-8.6537841
2014-09-08,Spain,Macedonia,5.0,1.0,UEFA Euro qualification,Valencia,Spain,False,2108,1509,39.4697065,-0.3763353
2014-09-08,Switzerland,England,0.0,2.0,UEFA Euro qualification,Basel,Switzerland,False,1850,1941,47.5581077,7.5878261
2014-09-09,Andorra,Wales,1.0,2.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,985,1595,42.46671695,1.4963449774456519
2014-09-09,Croatia,Malta,2.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False,1812,1248,45.84264135,15.962231476593626
2014-09-09,Czech Republic,Netherlands,2.0,1.0,UEFA Euro qualification,Prague,Czech Republic,False,1756,1984,50.0874654,14.4212535
